geonameid,name,asciiname,alternatenames,latitude,longitude,country_code,population,timezone,tz_offset_min,metro_tier,slug,bbox_wkt
2038300,Benxi,Benxi,"BYE,Ban Khe,Behn'si,Ben'si,Bensi,Benxi,Bunsi,Bản Khê,Pen Shi,Pen-ch'i,Pen-ch'i-hsien,Pen-ch'i-hu,Pen-ch'i-shih,Pen-ch’i,Pen-ch’i-hsien,Pen-ch’i-hu,Pen-ch’i-shih,Pen-hsi,Pen-hsi-shih,Pen-si,Penki,Penkihu,Pun-khe-chhi,Pún-khe-chhī,ben xi,ben xi shi,beonsi si,bnshy,bnsy,bynshy,Бенси,Беньсі,Бънси,Бэньси,Բենսի,בנשי,بنشی,بینشی,本渓,本渓市,本溪,本溪市,번시 시",41.28861,123.765,CN,987717,Asia/Shanghai,480,4,benxi-cn,
511196,Perm,Perm,"Molotov,PEE,Perem,Perm,Perm',Perma,Perme,Permia,Permjo,Permė,Perym,bi er mu,byrm,parma,peiy rm,peleum,perumi,prm,pyrm,Περμ,Молотов,Перĕм,Перем,Перм,Пермь,Перым,Пєрмь,Պերմ,פרם,بيرم,پرم,پیرم,पर्म,เปียร์ม,პერმი,ペルミ,彼尔姆,페름",58.01046,56.25017,RU,982419,Asia/Yekaterinburg,300,4,perm-ru,
2317765,Zaria,Zaria,"ZAR,Zaria,Zarija,Zariya,Zarja,jalia,zari'a,zaria,zarya,zha li ya,Зариа,Заря,زاريا,ਜ਼ਾਰੀਆ,ザリア,扎里亚,자리아",11.11128,7.7227,NG,980000,Africa/Lagos,60,4,zaria-ng,
2113015,Chiba,Chiba,"Chiba,Chiba-shi,Chibashi,Ciba,QCB,Tiba,chiba,chibashi,jiba si,qian ye,qian ye shi,tshyba,Ĉiba,Čiba,Чиба,تشيبا,ちば,ちばし,チバ,チバシ,千葉,千葉市,지바 시",35.6,140.11667,JP,979768,Asia/Tokyo,540,4,chiba-jp,
1798827,Pingdingshan,Pingdingshan,"Bing-ding-sang,Binh GJinh Son,Bìng-dīng-săng,Bình Đỉnh Sơn,Chu-ko-chen,Chu-ko-miao,P'ing-ting-shan,P'ing-ting-shan-shih,Pching-ting-san,Pching-ting-šan,Peng-teng-san-chhi,Pindinshan,Pindinshan',Pindinshan’,Pingdingsano,Pingdingshan,Pingdingsjan,Pingdingŝano,Pêng-téng-san-chhī,P’ing-ting-shan,P’ing-ting-shan-shih,Tekshi choqqiliq tagh shehiri,ping ding shan,ping ding shan shi,pingdingsan si,pyngdyngshan,Пингдингшан,Пиндиншан,Пиндиншань,پنگڈنگشان,پینگدینگشان,平頂山,平頂山市,平顶山,平顶山市,핑딩산 시",33.73847,113.30119,CN,979130,Asia/Shanghai,480,4,pingdingshan-cn,
1679432,Zamboanga,Zamboanga,"Burleigh School,Ciudad ti Zamboanga,Dakbayan sa Zamboanga,Lungsod ng Zamboanga,Syudad han Zamboanga,ZAM,Zamboanga,Zamboanga City,Zamboanga Lakanbalen,samboang-ga,san bao yan,sanboanga,Замбоанга,サンボアンガ,三宝颜,삼보앙가",6.91028,122.07389,PH,977234,Asia/Manila,480,4,zamboanga-ph,
1166000,Sargodha,Sargodha,"SGI,Sargoda,Sargodha,Sargodkha,sa ge da,saleugoda,saragodha,sarugoda,srgwdha,Саргода,Саргодха,سرگودها,سرگودھا,सरगोढा,ਸਰਗੋਧਾ,サルゴーダー,萨戈达,사르고다",32.08586,72.67418,PK,975886,Asia/Karachi,300,4,sargodha-pk,
1255634,Srinagar,Srinagar,"Caspira,SXR,Shrinagar,Srinagar,Srinagaras,Srinagaro,Srinankar,Srinigar,Srynagar,Srīnagar,Suryanagar,Szrinagar,cirinakar,seulinagaleu,shurinagaru,si li na jia,sirinagara,siry nagar,srinagar,srinagara,srinagaram,srinagari,srinkhr,sry nghr,sry ngr,srynaghar,srynghr,sryngr,Śrinagar,Šrinagaras,Šrínagar,Σριναγκάρ,Сринагар,Срынагар,Срінагар,Шринагар,Սրինագար,סרינגאר,جموں,سري نغر,سري نگر,سريناغار,سرينغر,سری نگر,سرینگر,سِری نَگَر,श्रीनगर,श्रीनगरम्,सिरीनगर,শ্রীনগর,ਸ੍ਰੀਨਗਰ,શ્રીનગર,ଶ୍ରୀନଗର,சிறிநகர்,శ్రీనగర్,ಶ್ರೀನಗರ,ശ്രീനഗർ,ศรีนคร,სრინაგარი,シュリーナガル,斯利那加,스리나가르",34.08565,74.80555,IN,975857,Asia/Kolkata,330,4,srinagar-in,
4671654,Austin,Austin,"AUS,Austin,Austino,Austinopolis,Aŭstino,Montopolis,Oscin,Ostin,Ostina,Ostinas,Ostins,Waterloo,ao si ting,asatina,astin,astina,astyn  tgzas,awstn,ke shi dian,oseutin,ostina,ostʼini,osutin,xxstin,Ώστιν,Остин,Остін,Осцін,Օստին,אוסטין,אסטין,آستین، تگزاس,آسٹن,آسٹن، ٹیکساس,أوستن,अस्टिन,अस्तिन,आस्टिन्,ऑस्टिन,অস্টিন,ਆਸਟਿਨ,ஆஸ்டின்,ഓസ്റ്റിൻ,ออสติน,ოსტინი,ኦስቲን፣ ቴክሳስ,ᎠᏍᏘᏂ,オースティン,奧斯汀,柯士甸,오스틴",30.26715,-97.74306,US,974447,America/Chicago,-300,4,austin-us,
3617763,Managua,Managua,"MGA,Managoua,Managua,Managuae,Managva,Managvo,Managûa,Manahuac,Manankoua,Manaqua,Manawa,Manágua,Mānāhuac,ma na gua,managhwa,managu'a,managua,managva,managwa,manakaw,manakuva,Μανάγκουα,Μανάγουα,Манагва,Манагуæ,Манагуа,Մանագուա,מנגואה,ماناغوا,ماناگوآ,ماناگوا,ماناگۇئا,मानाग्वा,ਮਾਨਾਗੁਆ,மனாகுவா,มานากัว,མ་ན་གུ་འ།,მანაგუა,ማናጓ,マナグア,馬拿瓜,馬納瓜,마나과",12.13282,-86.2504,NI,973087,America/Managua,-360,4,managua-ni,
1816440,Bengbu,Bengbu,"BFU,Bang Phu,Bangbu,Behnbu,Benbu,Bengbu,Bunbu,Bạng Phụ,Pang-fou,Pang-fou-shih,Pang-po-chhi,Pang-pu,Paung-buo,Peng-pu,Pâung-buô,Pāng-pō-chhī,bang bu,bang bu shi,beongbu si,bngbw,byngbw,bېngbۇ shەھەry,Бенгбу,Бънбу,Бэнбу,Բենբու,بنگبو,بینگبو,بېڭبۇ شەھەرى,蚌埠,蚌埠市,벙부 시",32.94083,117.36083,CN,972784,Asia/Shanghai,480,4,bengbu-cn,
2537763,Salé,Sale,"Sala,Sale,Sali,Sallee,Salé,Sla,Slà,sla,Сале,سلا",34.0531,-6.79846,MA,972299,Africa/Casablanca,60,4,sale-ma,
281184,Jerusalem,Jerusalem,"Adonai-jireh,Aelia Capitolina,Al Quds,Al-Kuds,Al-Qudis,Al-Quds,Al-Qudıs,Ariel,Baitul Maqdis,Baitulmuqaddis,Bajtul Makudis,Bayt al-Maqdis,Bayt al-Muqaddas,Cherusalem,City of David,Colonia Aelia Capitolina,Djeruzalem,El Kuds,El Quds esh Sherif,Erusagem,Erusalim,Geruesalem,Gerusalem,Gerusalemme,Gerüsalem,Gierusalemme,Girusalemmi,Herusale,Herusalem,Herusalẽ,Hierosolyma,Hierousalem,Hierousalēm,Hierusalem,Hiruharama,IJerusalem,Ia-lo-sak-leng,Ia-lo-sat-leng,Iarusaileim,Iarúsailéim,Iebous,Iebus,Ierosolyma,Ierousalem,Ierousalimu,Ierusalem,Ierusalema,Ierusalim,Ir David,Ir Ha-Qdoosha,Ir Ha-Qodesh,Iyerusalim,Ià-lô-sák-lēng,Iâ-lō͘-sat-léng,Iýerusalim,JRS,Jarusalen,Jeriwsalem,Jerozale,Jerozalė,Jerozolema,Jerozolima,Jerozolëma,Jerusalem,Jerusalemi,Jerusalemo,Jerusalemu,Jerusalen,Jerusalim,Jerusalèm,Jerusalém,Jerusalén,Jeruusalemm,Jeruzale,Jeruzalem,Jeruzaleme,Jeruzalim,Jeruzalém,Jeruzalė,Jeruzsalem,Jeruzsálem,Jerúsalem,Jerúsálẹ́mù,Jorsala,Jorsalaborg,Jorsalir,Jérusalem,Jórsalaborg,Jórsalir,Kouds,Kudues,Kudus,Kudüs,Kuuds-GӀala,Moria,Morias,Orcalim,Orselim,Orşelîm,Quddus,Qudus,Queds,Qüds,Salem,Shalem,Sion,Solyma,Ursalimmu,Urselim,Urshalim,Urusalim,Urušalim,Urşelim,Uršalimmu,Xerusalen,Xerusalén,Ya-lu-sat-lang,Yerusalem,Yerusalemi,Yerusalemu,Yerusalémi,Yerushalayim,Yirushalayim,Yirushalāyim,Yâ-lu-sat-lâng,Yérusalem,Zion,al-Balat,al-Quds as-Sarif,al-Quds aš-Šarīf,albla,alqds,alqds alshryf,alquds,aryyyl,auwrshalym,awly alqbltyn,awrsalm,awrshlym,awrshlym alqds,awrslyman,bayt‌almuqdas,byt almqds,erucalem,erusaremu,haqodes,ierusalimi,jerusalama,jerusalem,jerusalema,jeruselama,lqds,mdynt alqds,mrya,mworiyah,mwryh,quds,qudus,qۇds,salem,salym,shywn,slm,wrshlym,yarusalama,ybws,ye lu sa leng,ye ru sa lem,yebws,yelusallem,yerwsalami,yerwsalayim,yerwselem,yrwshlm,yrwslm,yrwslym,ywrshەlym,ziywon,zywn,Αριηλ,Ιεβους,Ιεροσολυμα,Ιεροσόλυμα,Ιερουσαλήμ,Ιερουσαλημ,Μωριας,Σαλημ,Σιων,Σολυμα,Єрусалим,Іерусалім,Їєроусалимъ,Јерусалим,Байтул Макъдис,Ерусалим,Иерусалим,Йерусалим,Кудус,Къудс-ГӀала,Уршалим,Երուսաղեմ,אֵילִיָּה קַפִּיטוֹלִינָה,הַקֹּדֶשׁ,יְבוּס,יְרוּשְׁלֶם,יְרוּשָׁלַיִם,יְרוּשָׁלַםִ,יְרוּשָׁלָםִ,יבוס,ירושלים,ירושלם,מוֹרִיָּה,מוריה,צִיּוֹן,ציון,שָׁלֵם,שלם,أورسالم,أورشليم,أورشليم القدس,أولى القبلتين,أُورشَليم,إيلياء,ئورشەلیم,اريئيل,البلا,القدس,القدس الشريف,القُدس,القُدْس,اورسلیمان,اورشلیم,بيت المقدس,بَیْت‌المُقدَّس,بیت المقدس,ساليم,صهيون,قُدس,قۇدس,لقدس,مدينة القدس,مريّا,ورشليم,يبوس,یروشلم,ܐܘܪܫܠܡ,ܨܗܝܘܢ,ޤުދުސް,जेरुसलेम,जेरुसेलम,जेरूसलम,यरुशलम,জেরুসালেম,ਜੇਰੂਸਲਮ,ଜେରୁସାଲେମ,எருசலேம்,జెరూసలేం,ಜೆರುಸಲೆಂ,ജെറുസലേം,เยรูซาเลม,ເຢ​ຣູ​ຊາ​ເລັມ,ཇེ་རུ་ས་ལེམ།,ဂျေရုဆလင်မြို့,იერუსალიმი,እየሩሳሌም,エルサレム,耶路撒冷,예루살렘,𐌹𐌰𐌹𐍂𐌿𐍃𐌰𐌿𐌻𐍅𐌼𐌰",31.76904,35.21633,IL,971800,Asia/Jerusalem,180,4,jerusalem-il,
1274746,Chandigarh,Chandigarh,"Candigarchas,Candigarh,Chandigar,Chandigarh,Chandigarkh,Chandīgarh,Czandigarh,IXC,cadigarha,candhigad,candigadh,candigadha,candigara,candigarha,cantikar,chandigadh,chandigarhi,chandigaru,chang di jia er,Čandigarchas,Čandígarh,Чандигар,Чандигарх,צ'אנדיגאר,चंडीगढ़,চন্ডিগড়,চন্ডীগড়,ਚੰਡੀਗੜ੍ਹ,ચંડીગઢ,சண்டிகர்,చండీగఢ్,ఛండీగఢ్,ചണ്ഢീഗഡ്,ჩანდიგარჰი,チャンディーガル,昌迪加尔",30.73629,76.7884,IN,970602,Asia/Kolkata,330,4,chandigarh-in,
709930,Dnipro,Dnipro,"DNK,Dnepr,Dnepropetrovsk,Dniepr,Dniepropetrovskas,Dnipro,Dnipropetrovs'k,Dnipropetrovsk,Dnipropetrovsko,Dnipropetrowsk,Dniproslav,Dnipró,Dnjepropetrovsk,Dnjipro,Dnjipropetrovsk,Dnyipro,Dněpropetrovsk,Dņipro,Ekaterinoslav,Katerinoslav,Katerynoslav,Novij Kodak,Novorosiynsk,Novyy Kodak,Ntnipro,Sicheslav,Sichoslav,d ni por pet rxfskh,deunipeulopeteulousikeu,dnepropetrovska,dnepʼri,dnybrw,dnyprwptrwbsq,dnyprwptrwfsk,dnyprwptrwwsk,dnyprʼ,donipuropetoroushiku,nie bo cheng,Ντνίπρο,Днепр,Днепропетровск,Днипро,Дніпро,Дніпропетровськ,Дніпрослав,Днїпро,Дњипро,Екатеринослав,Катеринослав,Новий Кодак,Січослав,Դնեպր,דניפרא,דניפרופטרובסק,دنيبرو,دنیپروپتروفسک,دنیپروپترووسک,द्नेप्रोपेत्रोव्स्क,ดนีโปรเปตรอฟสค์,დნეპრი,ドニプロペトロウシク,聶伯城,드니프로페트로우시크",48.46664,35.04066,UA,968502,Europe/Kyiv,180,4,dnipro-ua,
1717512,Cebu City,Cebu City,"CEB,Cebo,Cebu,Cebu City,City of Cebu,Ciudad de Cebu,Ciudad de Cebú,Dakbayan sa Sugbo,Sebu,sebu,Себу,세부",10.31672,123.89071,PH,964169,Asia/Manila,480,4,cebu-city-ph,
2886242,Köln,Koeln,"Augusta Ubiorum,CGN,Cologna,Cologne,Colonha,Colonia,Colonia Agrippina,Colonia Agrippinensis,Colonia Claudia Ara Agrippinensium,Colònia,Colônia,Cołogna,Culonia,Cwlen,K'oln,Kel'n,Keln,Kelnas,Kelne,Kelni,Keulen,Kiolns,Kjol'n,Koelle,Koeln,Kol'n,Kolin nad Rynem,Kolin nad Rynom,Koloin,Kolon,Kolonia,Kolonjo,Kolín nad Rýnem,Kolín nad Rýnom,Kyoln,Këlni,Kölle,Köln,Lungsod ng Cologne,Oppidum Ubiorum,gu long,kalana,kalon,ke long,kerun,kholoy,kln,klwn,koelleun,koln,kolon,kwln,kwlwn,kwlwnya,kyolna,qln,qlwnyt,quluniat,Ķelne,Κολωνία,Келн,Кельн,Кьолн,Кёльн,Кӧльн,Көлн,Քյոլն,קלן,קעלן,قلونية,قُلُونِيَة,كولن,كولونيا,کلن,کلون,کولون,क्योल्न,ਕਲਨ,கோல்ன்,కొలోన్,ಕಲೋನ್,โคโลญ,კელნი,ኮልን,ケルン,古龍,科隆,쾰른",50.93333,6.95,DE,963395,Europe/Berlin,120,4,koeln-de,
1254348,Tiruppur,Tiruppur,"Tiruppur,Tiruppūr,Tirupur,di lu pu,tiruppur,tiruppura,tiruppuru,tirupura,tyrwpwr,Тируппур,Тирупур,تيروپور,تیروپور,तिरुपुर,तिरुपूर,तिरूपुर,তিরুপ্পুর,திருப்பூர்,ತಿರುಪ್ಪೂರು,തിരുപ്പൂർ,蒂魯普",11.11541,77.35456,IN,963173,Asia/Kolkata,330,4,tiruppur-in,
1833747,Ulsan,Ulsan,"USN,Ul'san,Ulsan,Ulsan-si,Ulsano,Urusan,ulsan,ulsangwang-yeogsi,ulsansi,wei shan,wei shan guang yu shi,Ульсан,蔚山,蔚山広域市,울산,울산광역시,울산시",35.53722,129.31667,KR,962865,Asia/Seoul,540,4,ulsan-kr,
1271476,Guwahati,Guwahati,"GAU,Gauhati,Gauháti,Gauhāti,Gaukhati,Guvahati,Guvahatis,Guvakhati,Guwahati,gauhati,gu wa ha ti,gu'ahati,guhati,guraahati,guvahati,guvahatti,guwahati,guyahati,gwahty,gwaty,gwwaہaty,jwahaty,kavukatti,kuvahatti,kuvakatti,Гаухати,Гувахати,Ґувахаті,جواهاتي,گواتی,گواهتي,گوواہاتی,گوہاٹی,गुवहाटी,गुवाहाटी,গুয়াহাটি,গুৱাহাটি,গুৱাহাটী,ਗੁਹਾਟੀ,ગુવાહાટી,ଗୁଆହାଟୀ,கவுகாத்தி,குவகாத்தி,குவஹாத்தி,గౌహతి,ಗುವಾಹಾಟಿ,ഗുവഹാത്തി,グワハティ,グワーハーティー,古瓦哈提,구와하티",26.1844,91.7458,IN,962334,Asia/Kolkata,330,4,guwahati-in,
1790492,Xiangtan,Xiangtan,"Hsiang-t'an-ch'eng,Hsiang-t'an-hsien,Hsiang-t'an-shih,Hsiang-tan,Hsiang-t’an-ch’eng,Hsiang-t’an-hsien,Hsiang-t’an-shih,Siang-tchan,Siangtan,Siangtanhsien,Siong-tang,Siong-tham-chhi,Siong-tham-su,Siong-thâm-chhī,Siong-thâm-sṳ,Siŏng-tàng,Sjangtan,Sjantan,Sjantan',Tuong GJam,Tương Đàm,Xiangtan,Xiangtan Shi,shyangtan,syangtan si,xiang tan,xiang tan shi,Сянтан,Сянтань,Сјангтан,شیانگتان,სიანტანი,湘潭,湘潭市,샹탄 시",27.85,112.9,CN,959303,Asia/Shanghai,480,4,xiangtan-cn,
1803567,Linfen,Linfen,"LFQ,Lam Phan,Lim-hun-chhi,Lin'fehn',Lin'fyn',Lin-fen,Lin-fen-hsien,Linfen,Linfen Shi,Ling-hung,Lâm Phần,Lìng-hŭng,Lîm-hun-chhī,Pingyang,Pingyangfu,Saratsi,Yaodu Qu,lin fen,lin fen shi,linpeon si,lynfn,lynfyn,ping yang,ping yang fu,yao dou qu,Линфен,Линьфынь,Линьфэнь,لینفن,لینفین,临汾,临汾市,尧都区,平阳,平阳府,臨汾,臨汾市,린펀 시",36.08889,111.51889,CN,959198,Asia/Shanghai,480,4,linfen-cn,
1931681,Victoria,Victoria,"Victoria,Victoria City",22.2875,114.14417,HK,956800,Asia/Hong_Kong,480,4,victoria-hk,
4160021,Jacksonville,Jacksonville,"Ceksonvill,Cow Creek,Cow Ford,Cowford,Dzeksonvil,Dzeksonvila,Dzeksonvilis,Dzhaksnvil,Dzhehksanvil,Dzhehksonvill,Dzheksonvill,Džeksonvila,Džeksonvilis,Gaksonvilo,Iacsoniapolis,Iacsonvilla,JAX,Jacksonville,Tzaksonvil,Wakka Pilatka,Zhehksonvill,gqswnwwyl,jaegseunbil,jaikasanavila,jaiksanavila,jakcanvil,jakswnfyl,jakusonbiru,jeksanavhila,jeksonvili,jie ke xun wei er,jyakasanabhila,jyaksanabhila,jyksn wyl,Ĝaksonvilo,Τζάκσονβιλ,Џексонвил,Джаксънвил,Джексонвілл,Джэксанвіл,Джэксонвилл,Жэксонвилл,Ջեքսոնվիլ,גקסונוויל,جاكسونفيل,جکسون‌ویل,جیکسن ویل,जॅक्सनव्हिल,जैक्सनविल,ज्याकसनभिल,জ্যাক্সনভিল,ਜੈਕਸਨਵਿਲ,ஜாக்சன்வில்,แจ็กสันวิลล์,ჯექსონვილი,ジャクソンビル,杰克逊维尔,잭슨빌",30.33218,-81.65565,US,954614,America/New_York,-240,4,jacksonville-us,
1784642,Zhenjiang,Zhenjiang,"Chen-chiang,Chen-chiang-ch'eng,Chen-chiang-ch’eng,Chen-chiang-hsien,Chen-chiang-shih,Chenkiang,Chinkiang,Chinkiang Fu,Chinking,Tan-t'a,Tan-t'u,Tan-t’a,Tan-t’u,Tantuhsien,ZUJ,Zhenjiang,Zhenjiang Shi,zhen jiang,zhen jiang shi,جېنجياڭ شەھىرى,鎮江,镇江,镇江市",32.21086,119.45508,CN,950516,Asia/Shanghai,480,4,zhenjiang-cn,
3645528,Ciudad Guayana,Ciudad Guayana,"CGU,Cidade Guaiana,Ciudad Guayana,Ciudad Guiana,Ciudat Guayana,Guayana,Guayana City,PZO,S'judad-Guajana,San Felix de Guayana,San Félix de Guayana,San Tome,San Tome de Guayana,San Tomé,San Tomé de Guayana,Santo Tome de Guayana,Santo Tomo,Santo Tomé de Guayana,Sijudad Gvajana,Siudad Guajana,Sjudad Guajan,gui ya na cheng,shiudaguayana,siudad-guaiana,siudadeugwayana,Сиудад Гуаяна,Сијудад Гвајана,Сьюдад-Гуаяна,סיודד גואיאנה,სიუდად-გუაიანა,シウダーグアヤナ,圭亞那城,시우다드과야나",8.35122,-62.64102,VE,950000,America/Caracas,-240,4,ciudad-guayana-ve,
2343279,Enugu,Enugu,"ENU,Ehnugu,Enuga,Enugu,Enugwu,Enúgwu,ai nu gu,anwghw,anwgw,enugu,Енугу,Энугу,إنوغو,انوگو,Ẹnúgu,エヌグ,埃努古,에누구",6.44132,7.49883,NG,950000,Africa/Lagos,60,4,enugu-ng,
3838583,Rosario,Rosario,"ROS,Rasarya,Rosarijas,Rosario,Rosário,Rozariyo,Rozarîyo,Urbs Rosariensis,losalio,luo sa li ao,luo sha li ao,ro sa ri xo,rojhariyo,rosari'o,rosario,rwsaryw,rwsaryw  santa fh,Ροσάριο,Расарыа,Росарио,Росаріо,Ռոսարիո,רוסאריו,روساريو,روساریو، سانتا فه,روساریو، سانتا فے,रोझारियो,রোসারিও,โรซารีโอ,როსარიო,ロサリオ,罗萨里奥,羅沙里奧,로사리오",-32.94682,-60.63932,AR,948312,America/Argentina/Cordoba,-180,4,rosario-ar,
101760,Sulţānah,Sultanah,"Sultanah,Sulţānah",24.49258,39.58572,SA,946697,Asia/Riyadh,180,4,sultanah-sa,
1859307,Kitakyushu,Kitakyushu,"KKJ,Kita-Kjushju,Kitakiusiu,Kitakiūšiū,Kitakjushju,Kitakjushu,Kitakjusju,Kitakjusu,Kitakjuŝu,Kitakjúsú,Kitakjúšú,Kitakjūshū,Kitakyuesue,Kitakyushu,Kitakyusyu,Kitakyüşü,Kitakyūshū,Pak-kiu-chiu-chhi,Pak-kiú-chiu-chhī,bei jiu zhou,bei jiu zhou shi,gitakyusyu si,khi ta kiw chu,kytakywshw,kytakywshw  fwkwywka,Китакюсю,Китакюшу,Китакюшю,Китакјушу,Кіта-Кюшю,Կիտակյուսյու,كيتاكيوشو,کیتاکیوشو، فوکوئوکا,คิตะกีวชู,北九州,北九州市,기타큐슈 시",33.85181,130.85034,JP,940978,Asia/Tokyo,540,4,kitakyushu-jp,
3489854,Kingston,Kingston,"KIN,Kin'nkston,Kingston,Kingstono,jing si dui,kingseuteon,kingusuton,kyngstwn,Κίνγκστον,Кингстон,کینگستون,キングストン,京斯敦,킹스턴",17.99702,-76.79358,JM,937700,America/Jamaica,-300,4,kingston-jm,
1281673,Baoshan,Baoshan,"BSD,Bao Son,Baoshan,Baoshan Shi,Baoshan',Bo-sang,Bō̤-săng,Bảo Sơn,Pao-san,Pao-shan,Pao-shan-hsien,Pao-šan,Po-san-chhi,Pó-san-chhī,Yungchang,Yungchang-fu,bao shan,bao shan shi,baosan si,bawshan  ywnnan,pea san,Баошань,باوشان، یوننان,เป่าซาน,保山,保山市,바오산 시",25.11626,99.16366,CN,935618,Asia/Shanghai,480,4,baoshan-cn,
1797063,Rui’an,Rui'an,"Jui-an,Jui-an-hsien,Jui-an-hsien-ch'eng,Jui-an-hsien-ch’eng,Rui'an,Rui’an,rui an,瑞安",27.77605,120.65859,CN,927383,Asia/Shanghai,480,4,ruian-cn,
4014338,Chihuahua,Chihuahua,"Altepetl Chihuahuah,Byen Chihuahua,CUU,Chihuahua,Chihuahua City,Chihuahua by,Chiuaua,Chiuauae,Chivava,Cihuahua,Cihuahuo,Ciuaua,Dakbayan sa Chihuahua,Tsiouaoua,chiuaua,chiwawa,chyywaywa. chyywaywa,qi wa wa shi,zhi hua hua shi,Ĉihuahuo,Čihuahua,Čiuaua,Τσιουάουα,Чивава,Чиуауæ,Чиуауа,Чіуауа,ציוואווה,چہواہوا,چیئوائوا٬ چیئوائوا,ჩიუაუა,チワワ,奇瓦瓦市,芝華華市,치와와",28.63528,-106.08889,MX,925762,America/Chihuahua,-360,4,chihuahua-mx,
6611854,Nay Pyi Taw,Nay Pyi Taw,"Kyatpyay,Kyetpyay,NYT,Naipidau,Nay Pyi Taw,Naypyidaw,Naypyitaw,Ne Pyi Daw,Nejp'ido,Nejpjido,Nepjido,Pyinmana,naepido,nepido,Нейпьидо,Нејпјидо,내피도,네피도",19.745,96.12972,MM,925000,Asia/Yangon,390,4,nay-pyi-taw-mm,
1268865,Jodhpur,Jodhpur,"Codpur,Dzhodkhpur,Dzodhpur,Dzodhpura,Dzodhpuras,Dzodpur,Dzsodhpur,Dzsódhpur,Dźodhpur,Džodhpura,Džodhpuras,Džódpur,Godhpur,JDH,Jodhpur,Jodhpur City,Tzontchpour,cotpur,gwdpwr,jiao te bu er,jodeupuleu,jodhapura,jodhapuram,jodopuru,jwdapwr,jwdbwr,jwdpwr,jwdھpwr,yodapura,yodhapura,Ĝodhpur,Τζοντχπούρ,Џодпур,Джодхпур,גודפור,جوداپور,جودبور,جودپور,جودھ پور,جودھپور,जोधपुर,जोधपुरम्,जोधपूर,যোদপুর,যোধপুর,ਜੋਧਪੁਰ,જોધપુર,ଯୋଧପୁର,சோத்பூர்,ჯოდპური,ジョドプル,ジョードプル,焦特布尔,조드푸르",26.26841,73.00594,IN,921476,Asia/Kolkata,330,4,jodhpur-in,
3691175,Trujillo,Trujillo,"TRU,Troxillo,Truchiljas,Truhillu,Trujillo,Trukhijo,Trukhil'jo,Trukhil'o,Trukhiljo,Turgalium,te lu xi e,teuluhiyo,toruhiryo,trwhyw,trwkhyw,trwkhyw  byrw,Трухильо,Трухилјо,Трухійо,Трухільё,טרוחיו,تروخيو، بيرو,تروخیو,ტრუხილიო,トルヒーリョ,特鲁希略,트루히요",-8.11599,-79.02998,PE,919899,America/Lima,-300,4,trujillo-pe,
4691930,Fort Worth,Fort Worth,"Arx Vorthensis,Camp Worth,FTW,Fort Gouorth,Fort Uehrt,Fort Uert,Fort Uurt,Fort Vort,Fort Worth,Fort-Owert,Fort-Uehrt,Fort-Vort,Fortverta,Fortvortas,Fortvorto,Fortvērta,f xrtweirth,forata varatha,fotowasu,fwrt wwrth,fwrt wwrth  tgzas,phorta oyartha,phorta vartha,portʼ-uerti,poteuwoseu,pwrt wwrt,vort kottai,wo si bao,Φορτ Γουόρθ,Форт Ворт,Форт Уърт,Форт Уэрт,Форт-Ворт,Форт-Уэрт,Ֆորտ-Ուերտ,פורט וורת,فورت وورث,فورت وورث، تگزاس,فورٹ ورتھ,فورٹ ورتھ، ٹیکساس,फोर्ट वर्थ,ফোর্ট ওয়ার্থ,ਫ਼ੋਰਟ ਵਰਥ,வொர்த் கோட்டை,ഫോർട്ട് വർത്ത്,ฟอร์ตเวิร์ท,ფორტ-უერთი,フォートワース,沃思堡,포트워스",32.72541,-97.32085,US,918915,America/Chicago,-300,4,fort-worth-us,
